province,Latitude,Longitude,Name_Type
Hunan,27.268197,112.716421,Buddhism
Hunan,27.243499,112.732185,Buddhism
Hunan,27.268197,112.716421,Buddhism
Hunan,27.268197,112.716421,Buddhism
Hunan,27.268197,112.716421,Buddhism
Hunan,27.270804,112.686739,Buddhism
Hunan,27.268197,112.716421,Buddhism
Hunan,27.268197,112.716421,Buddhism
Hunan,27.243499,112.732185,Buddhism
Hunan,27.268197,112.716421,Buddhism
Hunan,27.242731,112.737696,Buddhism
Hunan,27.231595,112.616477,Buddhism
Hunan,27.313428,112.669371,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,26.899386,110.688414,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.002149,110.876758,Buddhism
Hunan,26.988287,110.85466,Buddhism
Hunan,26.990975,110.721046,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.021132,110.853163,Buddhism
Hunan,27.066778,110.881007,Buddhism
Hunan,27.021093,110.851572,Buddhism
Hunan,26.981308,110.835618,Buddhism
Hunan,26.967484,110.843978,Buddhism
Hunan,26.987811,110.776415,Buddhism
Hunan,26.95241,110.930552,Buddhism
Hunan,27.315888,110.684736,Buddhism
Hunan,26.984561,110.768101,Buddhism
Hunan,27.024246,110.84543,Buddhism
Hunan,27.021093,110.851572,Buddhism
Hunan,26.958638,110.559535,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.142373,110.752324,Buddhism
Hunan,27.122864,110.614104,Buddhism
Hunan,27.247028,110.777125,Buddhism
Hunan,27.276227,110.743095,Buddhism
Hunan,27.140194,110.436151,Buddhism
Hunan,27.146992,110.749995,Buddhism
Hunan,26.979444,110.648358,Buddhism
Hunan,27.270058,110.732952,Buddhism
Hunan,27.192716,110.647554,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.262165,110.774595,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.252581,110.711197,Buddhism
Hunan,27.272425,110.664122,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.009126,110.62721,Buddhism
Hunan,27.214717,110.770118,Buddhism
Hunan,27.191101,110.771533,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.094374,110.671044,Buddhism
Hunan,27.068907,110.242247,Buddhism
Hunan,27.246469,110.471261,Buddhism
Hunan,27.191403,110.415032,Buddhism
Hunan,27.11219,110.209399,Buddhism
Hunan,27.040293,110.594906,Buddhism
Hunan,26.954411,110.685535,Buddhism
Hunan,27.060321,110.575846,Buddhism
Hunan,27.017206,110.830093,Buddhism
Hunan,27.078081,110.583177,Buddhism
Hunan,26.888355,110.756873,Buddhism
Hunan,26.726599,110.631884,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,29.357104,113.128958,Buddhism
Hunan,28.701868,113.581234,Buddhism
Hunan,28.817549,113.242571,Buddhism
Hunan,28.869587,113.101249,Buddhism
Hunan,25.81823,113.037424,Buddhism
Hunan,25.820499,113.06065,Buddhism
Hunan,26.221882,111.631136,Buddhism
Hunan,26.081991,111.453624,Buddhism
Hunan,26.03266,111.52064,Buddhism
Hunan,26.109556,111.346825,Buddhism
Hunan,26.17622,111.651411,Buddhism
Hunan,26.208252,111.611244,Buddhism
Hunan,26.208252,111.611244,Buddhism
Hunan,26.208252,111.611244,Buddhism
Hunan,26.221882,111.631136,Buddhism
Hunan,26.554794,111.823721,Buddhism
Hunan,27.554201,111.36708,Buddhism
Hunan,27.906316,111.856928,Buddhism
Hunan,27.904336,111.847943,Buddhism
Hunan,27.865507,111.864981,Buddhism
