id,province,name,Latitude,Longitude,Type,Name_Type,Year
19840,Henan,Xiezhai Protestant Church,32.589294,114.837374,1,Protestantism,1983
19841,Henan,Linhe Township Protestant Church,32.308111,114.982871,1,Protestantism,1997
19842,Henan,Xiaweizi Village Protestant Church,32.472874,114.769612,1,Protestantism,1997
19843,Henan,Ziwan Protestant Church,32.328086,115.070618,1,Protestantism,1998
19844,Henan,Lizhuang Village Protestant Church,32.615491,114.943899,1,Protestantism,1995
19845,Henan,Sunzhai Protestant Church,32.434946,114.654193,1,Protestantism,1995
19846,Henan,Xianggang Village Church,32.221219,114.928588,1,Protestantism,1984
19847,Henan,Xiaolizhuang Protestant Church,32.376821,114.871181,1,Protestantism,1997
19848,Henan,Xiangyan Temple,32.550927,115.035451,3,Buddhism,1996
19849,Henan,Qiliwan Protestant Church,32.484696,114.754281,1,Protestantism,1978
19850,Henan,Liweizi Church,32.421373,114.904052,1,Protestantism,1992
19851,Henan,Julou Village Protestant Church,32.377985,115.091865,1,Protestantism,1995
19852,Henan,Zhoukou City Protestant Gospel Church,33.625607,114.64202,1,Protestantism,2002
19853,Henan,Chengguan Town Mosque,34.046935,114.393154,5,Islam,1967
19854,Henan,Fugou County Church,34.059862,114.394915,1,Protestantism,1990
19855,Henan,Fangzhuang Mosque,33.710517,114.544222,5,Islam,1949
19856,Henan,Yangchang Mosque,33.713029,114.405058,5,Islam,1949
19857,Henan,Huaidian Town Ancient Mosque,33.40935,115.098588,5,Islam,1960
19858,Henan,Huaiying Temple,33.37974,115.081024,3,Buddhism,2004
19859,Henan,Liuxiang Protestant Church,33.148063,115.276932,1,Protestantism,1998
19860,Henan,Liying Mosque,33.411689,115.080885,5,Islam,1990
19861,Henan,Lüji Protestant Church,33.179338,115.261056,1,Protestantism,1986
19862,Henan,East Mosque,33.40935,115.098588,5,Islam,1928
19863,Henan,Tianqiao Protestant Church,33.174821,115.249408,1,Protestantism,2000
19864,Henan,Shenqiu County Islamic Association,33.40935,115.098588,5,Islam,1988
19865,Henan,Chengnei Mosque,33.393117,115.073607,5,Islam,1986
19866,Henan,East Mosque,34.170437,114.912518,5,Islam,1972
19867,Henan,North Mosque,34.170437,114.912518,5,Islam,1972
19868,Henan,Taikang County Protestant Three-self Patriotic Movement Committee,34.170418,114.912507,1,Protestantism,1986
19869,Henan,Gaozhuang Protestant Church,33.990677,115.434438,1,Protestantism,2002
19870,Henan,Liguiyin Church,33.155157,114.746459,1,Protestantism,1996
19871,Henan,Renqing Chan Temple,33.222151,114.9333,3,Buddhism,2001
19872,Henan,Lilou Mosque,33.417895,114.868461,5,Islam,1994
19873,Henan,Lizhai Mosque,33.428031,114.832207,5,Islam,1986
19874,Henan,Mazhuang Mosque,33.313854,115.032685,5,Islam,1992
19875,Henan,Weidian Protestant Church,33.091656,114.778554,1,Protestantism,1998
19876,Henan,Houshiying Protestant Church,33.417895,114.868461,1,Protestantism,1984
19877,Henan,Hanzhuang Protestant Church,32.974166,114.017442,1,Protestantism,2000
19878,Henan,Lilou Protestant Church,32.976528,114.040504,1,Protestantism,1976
19879,Henan,Hanzhuang Catholic Church,32.93154,113.990007,2,Catholicism,1978
19880,Henan,Yicheng District Protestant Three-self Patriotic Movement Committee,32.973416,114.041761,10,Protestantism,1982
19881,Henan,Liuge Protestant Church,32.988527,113.95737,1,Protestantism,1999
19882,Henan,Hanzhuang Church,32.976528,114.040504,1,Protestantism,1992
19883,Henan,Yicheng District Mosque,32.973416,114.041761,5,Islam,1987
19884,Henan,Zhouzhuang Protestant Church,32.974166,114.017442,1,Protestantism,2000
19885,Henan,Dangaolou True Jesus Church,32.97048,113.962247,1,Protestantism,1995
19886,Henan,Shunhe Township Protestant Three-self Patriotic Movement Committee,33.017037,114.07722,10,Protestantism,1991
19887,Henan,Duzhuang Church,32.976528,114.040504,1,Protestantism,1992
19888,Henan,Guihe Church,32.912952,114.045222,1,Protestantism,1992
19889,Henan,Daizhuang Church,32.976528,114.040504,1,Protestantism,1992
19890,Henan,Runing Town Mosque Management Committee,32.973416,114.041761,5,Islam,1950
19891,Henan,Taozhuang Church,33.3774,114.076,1,Protestantism,2002
19892,Henan,Xiaowuzhuang Church,33.334806,113.910482,1,Protestantism,1997
19893,Henan,Lizhuangdu Church,33.379288,114.01955,1,Protestantism,2003
19894,Henan,Xiaowa Mosque,33.260302,113.985693,5,Islam,1969
19895,Henan,Zhangwan Church,33.441757,113.964864,1,Protestantism,1998
19896,Henan,Lüzhuang Mosque,33.384241,114.025735,5,Islam,1985
19897,Henan,Dazhu Church,33.51857,114.056549,1,Protestantism,2002
19898,Henan,Jiaozhuang Township Protestant Church,33.246441,114.041803,1,Protestantism,1995
19899,Henan,Chenlaozhuang Village Church,33.350953,114.120778,1,Protestantism,1995
19900,Henan,Yuxi Church,33.39302,114.120537,1,Protestantism,2002
19901,Henan,Yaogang Village Church,33.332851,113.687265,1,Protestantism,1989
19902,Henan,Hedong Church,33.374567,113.93356,1,Protestantism,1998
19903,Henan,Xiaopo Mosque,33.301226,113.90173,5,Islam,1983
19904,Henan,Huamaliu Mosque,33.402173,114.001899,5,Islam,1946
19905,Henan,Zhongqu Township Protestant Church,33.326293,114.103616,1,Protestantism,1994
19906,Henan,Beijie Church,33.292428,113.661189,1,Protestantism,1980
19907,Henan,Daguo Protestant Church,33.484934,114.029082,1,Protestantism,2001
19908,Henan,Xiaolüzhuang Mosque,33.412011,114.033073,5,Islam,1994
19909,Henan,Xiannüpu Church,33.32816,114.073866,1,Protestantism,2001
19910,Henan,Yang'e Church,33.39302,114.120537,1,Protestantism,1998
19911,Henan,Beiguan Mosque Management Committee,33.394121,114.022815,5,Islam,1995
19912,Henan,Xiaolüzhuang Mosque,33.329171,113.742525,5,Islam,2001
19913,Henan,Gaoqiao Mosque Management Committee,33.504929,114.036275,5,Islam,1988
19914,Henan,Yaowen Church,33.441036,113.866175,1,Protestantism,2002
19915,Henan,Changwan Church,33.333354,113.642945,1,Protestantism,2002
19916,Henan,Zhaowang Protestant Church,33.37191,113.845347,1,Protestantism,1985
19917,Henan,Guanzhuang Protestant Church,33.442518,113.894218,1,Protestantism,1995
19918,Henan,Caizhuang Protestant Church,33.318551,113.722658,1,Protestantism,1995
19919,Henan,Gaozhuang Church,33.34837,113.864254,1,Protestantism,1988
19920,Henan,Hezhuang Protestant Church,33.318551,113.722658,1,Protestantism,2004
19921,Henan,Wuzhuang Mosque,33.388928,113.738516,5,Islam,1998
19922,Henan,Anli Church,33.406329,113.753881,1,Protestantism,2004
19923,Henan,Zhuantan Church,33.334433,113.916497,1,Protestantism,2000
19924,Henan,Fengzhangzhuang Protestant Church,33.278058,113.943995,1,Protestantism,1999
19925,Henan,Songzhuang Protestant Church,33.357989,114.136725,1,Protestantism,1980
19926,Henan,Wutang Village Mosque,33.292428,113.661189,5,Islam,1998
19927,Henan,Guocaolou Church,33.281638,114.094937,1,Protestantism,2002
19928,Henan,Ciyuan Protestant Church,33.34209,113.855877,1,Protestantism,1983
19929,Henan,Erlang Township Protestant Church,33.302572,114.010821,1,Protestantism,1995
19930,Henan,Yandun Protestant Church,33.388928,113.738516,1,Protestantism,1995
19931,Henan,Zhanglaozhuang Church,33.370773,114.097614,1,Protestantism,2003
19932,Henan,Taozhuang Village Protestant Church,33.419153,114.065356,1,Protestantism,1997
19933,Henan,Wangmadian Church,33.504929,114.036275,1,Protestantism,1999
19934,Henan,Wugouying Town Protestant Church,33.433312,114.161442,1,Protestantism,1995
19935,Henan,Xiapoyu Protestant Church,33.39302,114.120537,1,Protestantism,2000
19936,Henan,Songzhuang Church,33.351047,114.136254,1,Protestantism,2001
19937,Henan,Gengzhuang Church,33.315254,114.124481,1,Protestantism,1992
19938,Henan,Dizhuang Mosque,33.239759,113.635677,5,Islam,1994
19939,Henan,Nanjie Mosque,33.316573,114.099579,5,Islam,1994
19940,Henan,Guanyinsi Protestant Church,33.350472,113.708507,1,Protestantism,1983
19941,Henan,Tandian Church,33.374567,113.93356,1,Protestantism,1986
19942,Henan,Luoguai Church,33.326293,114.103616,1,Protestantism,2003
19943,Henan,Tiefanggang Church,33.254562,113.69458,1,Protestantism,1999
19944,Henan,Liuzhuang Church,33.449038,113.837181,1,Protestantism,2002
19945,Henan,Shiling Town Protestant Church,33.395271,113.835473,1,Protestantism,1983
19946,Henan,Caizhai Hui Muslim Township Mosque,33.266536,113.968207,5,Islam,1902
19947,Henan,Longtang Church,33.408797,114.105389,1,Protestantism,1995
19948,Henan,Xiawang Church,33.3952,113.826704,1,Protestantism,2004
19949,Henan,Miaozhang Church,33.471582,113.870818,1,Protestantism,2003
19950,Henan,Yezhai Village Church,33.39302,114.120537,1,Protestantism,1998
19951,Henan,Zhaogaozhuang Church,33.332245,113.878422,1,Protestantism,1994
19952,Henan,Changzhuang Church,33.374567,113.93356,1,Protestantism,2001
19953,Henan,Gaoqiao Church,33.504929,114.036275,1,Protestantism,1990
19954,Henan,Wugouying Town Mosque,33.433312,114.161442,5,Islam,1993
19955,Henan,Yuzhuang Protestant Church,33.384478,114.023227,1,Protestantism,2004
19956,Henan,Liuceqiao Protestant Church,33.41119,114.122863,1,Protestantism,2003
19957,Henan,Mengzhuang Church,33.341355,114.050681,1,Protestantism,2002
19958,Henan,Hezhuang Church,33.35872,113.886148,1,Protestantism,1988
19959,Henan,Nandong Church,33.391241,114.255896,1,Protestantism,1994
19960,Henan,Wuzhuang Church,33.281015,114.281314,1,Protestantism,1994
19961,Henan,Yaodian Church,33.386298,114.282812,1,Protestantism,1993
19962,Henan,Guanwang Church,33.322196,114.280476,1,Protestantism,1990
19963,Henan,Songzhuang Church,33.231537,114.57599,1,Protestantism,1991
19964,Henan,Zhanglou Village Protestant Church,32.954989,114.617451,1,Protestantism,1999
19965,Henan,Yangdian Township Church #5,32.559176,114.515856,1,Protestantism,1991
19966,Henan,Dougou Town Protestant Church,32.372136,114.336647,1,Protestantism,2000
19967,Henan,Xiyandian Township Protestant Church,32.527184,114.738465,1,Protestantism,1997
19968,Henan,Qinzhuang Protestant Church,32.743657,114.514951,1,Protestantism,1999
19969,Henan,Yaozhuang Village Protestant Church,32.37429,114.474579,1,Protestantism,1992
19970,Henan,Maoji Village Protestant Church,32.512717,114.237743,1,Protestantism,1998
19971,Henan,Zhoumeng Church,32.475841,114.323878,1,Protestantism,1982
19972,Henan,Xinluandian Township Protestant Patriotic Leadership Group,32.615679,114.510758,1,Protestantism,1984
19973,Henan,Yuecheng Church,32.641356,114.842909,1,Protestantism,1990
19974,Henan,Guomiao Church,32.64402,114.868235,1,Protestantism,1993
19975,Henan,Liwa Church,32.475841,114.323878,1,Protestantism,2003
19976,Henan,Hantaixiang Protestant Church,32.669,114.413,1,Protestantism,2001
19977,Henan,Runanbu Town Mosque Management Committee,32.64991,114.737421,5,Islam,1979
19978,Henan,Zhengyang County Mosque,32.606091,114.388198,5,Islam,1982
19979,Henan,Pidian Village Protestant Church,32.349399,114.415278,1,Protestantism,2001
19980,Henan,Luzhai Village Protestant Church,32.355204,114.451323,1,Protestantism,1990
19981,Henan,Caizhuang Village Protestant Church,32.548186,114.267092,1,Protestantism,1994
19982,Henan,Yangzhuang Protestant Church,32.715033,114.601943,1,Protestantism,2000
19983,Henan,Pengqiao Village Church,32.458569,114.412755,1,Protestantism,1990
19984,Henan,Wuwa Protestant Church,32.632544,114.89393,1,Protestantism,1997
19985,Henan,Zhengyang County Protestant Church,32.60594,114.392809,1,Protestantism,1997
19986,Henan,Dachendian Village Protestant Church,32.53998,114.59361,1,Protestantism,1998
19987,Henan,Lengzhuo Village Protestant Church,32.312969,114.528155,1,Protestantism,1994
19988,Henan,Zhaomiao Church,32.502391,114.536712,1,Protestantism,2003
19989,Henan,Xiongzhai Town Protestant Church,32.524067,114.282532,1,Protestantism,1999
19990,Henan,Handong Village Church,32.770477,114.574482,1,Protestantism,2001
19991,Henan,Leiyan Village Church,32.562568,114.684721,1,Protestantism,1996
19992,Henan,Runanbu Town Protestant Three-self Patriotic Leadership Group,32.64991,114.737421,1,Protestantism,1993
19993,Henan,Jianzhuang Protestant Church,32.6742,114.4564,1,Protestantism,1988
19994,Henan,Xiongzhai Village Protestant Church,32.524067,114.282532,1,Protestantism,1999
19995,Henan,Yangzhuang Protestant Church,32.372678,114.416003,1,Protestantism,2001
19996,Henan,Biaowangzhuang Protestant Church,32.905092,113.988433,1,Protestantism,1991
19997,Henan,Hegang Protestant Church,32.869875,114.077286,1,Protestantism,1992
19998,Henan,Jizhuang Church,32.912372,114.114404,1,Protestantism,1992
19999,Henan,Shunshandian Township Church,32.58558,114.12146,1,Protestantism,1997
20000,Henan,Xin'andian Town Mosque,32.599601,114.052542,5,Islam,1949
20001,Henan,Xingzhuang Village Protestant Church,32.535476,114.110832,1,Protestantism,1997
20002,Henan,Panlong Town Mosque,32.795647,114.033262,5,Islam,1963
20003,Henan,Panlong Town Protestant Church,32.798405,114.030788,1,Protestantism,1982
20004,Henan,Huangshanpo Protestant Church,32.714429,114.024846,1,Protestantism,1994
20005,Henan,Xin'andian Protestant Church,32.599601,114.052542,1,Protestantism,1985
20006,Henan,Mazhuang Protestant Church,32.475491,114.11675,1,Protestantism,1983
20007,Henan,Yangbei Village Mosque,32.990999,113.254415,5,Islam,1959
20008,Henan,Yangzhuang Protestant Church,32.950968,114.183675,1,Protestantism,1985
20009,Henan,Guandimiao Protestant Church,33.003689,114.177956,1,Protestantism,2000
20010,Henan,Guandimiao Church,32.972749,114.137938,1,Protestantism,1999
20011,Henan,Nanhai Chan Temple,32.975679,114.30378,3,Buddhism,1992
20012,Henan,Mazhuang Mosque,32.975487,114.319047,5,Islam,1989
20013,Henan,Malou Mosque,33.066218,114.130865,5,Islam,1999
20014,Henan,Bieqiao Protestant Church,33.066218,114.130865,1,Protestantism,2003
20015,Henan,Wengtun Village Church,32.920727,114.186078,1,Protestantism,1996
20016,Henan,Zhanglou Township Jesus Church,33.107898,114.253847,1,Protestantism,2000
20017,Henan,Laojunmiao Church,32.933716,114.266695,4,Daoism,1993
20018,Henan,Yaozhuang Protestant Church,33.002445,114.39942,1,Protestantism,2003
20019,Henan,Yezhugang Mosque,32.871438,114.317708,5,Islam,2000
20020,Henan,Xiaozhuang Protestant Church,33.002445,114.39942,1,Protestantism,1993
20021,Henan,Fangpo Protestant Church,32.890724,114.244104,1,Protestantism,1993
20022,Henan,Houma Village Mosque,32.72823,114.284993,5,Islam,1994
20023,Henan,Miaoqian Protestant Church,33.002445,114.39942,1,Protestantism,2000
20024,Henan,Niezhuang Village Church,32.906768,114.216964,1,Protestantism,1998
20025,Henan,Zhanglou Village Protestant Church,33.107898,114.253847,1,Protestantism,2000
20026,Henan,Wengtun Church,32.920727,114.186078,1,Protestantism,1996
20027,Henan,Zhushi Church,33.059741,113.895757,1,Protestantism,1984
20028,Henan,Zhushi Mosque,33.059741,113.895757,5,Islam,1986
20029,Henan,Chayashan Township Protestant Three-self Patriotic Movement Committee,33.205838,113.747247,10,Protestantism,1994
20030,Henan,Yushan Protestant Church,33.198251,113.822898,1,Protestantism,1978
20031,Henan,Shizhaipu Township Protestant Church,33.078449,114.094808,1,Protestantism,2000
20032,Henan,Yangzhuang Mosque,33.190377,113.84354,5,Islam,1978
20033,Henan,Hezhuang Church,33.13861,114.046591,1,Protestantism,2003
20034,Henan,Chezhan Town Protestant Church,33.143185,114.032689,1,Protestantism,1987
20035,Henan,Chutang Township Protestant Three-self Patriotic Movement Committee,33.095883,113.951071,10,Protestantism,1995
20036,Henan,Shizhaipu Township Mosque Management Committee,33.078449,114.094808,5,Islam,1970
20037,Henan,Chuxu Protestant Church,33.198251,113.822898,1,Protestantism,1978
20038,Henan,Liqiao Town Mosque,32.850193,114.846417,5,Islam,1993
20039,Henan,Shizhuang Village Mosque,32.850193,114.846417,5,Islam,1988
20040,Henan,Dungang Protestant Church,32.714486,115.116197,1,Protestantism,1983
20041,Henan,Liqiao Town Protestant Church,32.850193,114.846417,1,Protestantism,2000
20042,Henan,Changwan Mosque,32.850193,114.846417,5,Islam,1985
20043,Henan,Xincai County Mosque,32.749308,114.985523,5,Islam,1980
20044,Henan,Jiyuan City Protestant Church,35.098452,112.590467,1,Protestantism,1999
20359,Henan,Menglou Town Protestant Church,32.5289,111.8312,1,Protestantism,1999
41352,Henan,Kaifeng City Protestant Three-self Patriotic Movement Committee (Headquarters),34.789864,114.355072,1,Protestantism,1951
41353,Henan,Zhuxian Town Mosque Management Committee (Headquarters),34.609838,114.264667,5,Islam,1983
41354,Henan,Protestant Church,25.233588,118.71886,1,Protestantism,1995
48316,Henan,Wumiao Protestatn Church,36.070506,116.012272,1,Protestantism,1999
48317,Henan,Caodikou Protestatn Church,36.054509,115.998256,1,Protestantism,1995
48324,Henan,Wangzhuang Protestant Church Wang,36.070506,116.012272,1,Protestantism,1995
48341,Henan,Zhangqiu Protestatn Church,36.070506,116.012272,1,Protestantism,2003
48401,Henan,Ximendajie Protestant Church,34.800073,114.346219,1,Protestantism,1935
48402,Henan,Family Temple Jie Mosque (Headquarters),34.799959,114.354847,5,Islam,1986
48403,Henan,Beimendajie Protestant Church,34.796559,114.365316,1,Protestantism,1932
48404,Henan,Ziyou Road Protestant Church,34.788389,114.361059,1,Protestantism,1910
48405,Henan,Yiyuanqianjie Protestant Church,34.780601,114.330166,1,Protestantism,1910
48406,Henan,Daguotun Protestant Church,34.760696,114.362306,1,Protestantism,1910
48407,Henan,Shien Protestant Church,34.765783,114.350804,1,Protestantism,1995
48408,Henan,Zhuxian Town Women's Islamic School,34.609838,114.264667,5,Islam,1984
48409,Henan,Zhuxian Town North Women's Islamic School,34.609838,114.264667,5,Islam,1984
48410,Henan,Dongguan Mosque Management Committee (Headquarters),34.684218,112.49195,5,Islam,1823
48411,Henan,Baiyun Temple Xiaozhai Laojun Cavern Religious Committee,34.618698,112.30093,4,Daoism,2002
48412,Henan,Baiyun Temple Daoist Management Committee (Headquarters),34.798956,112.748561,4,Daoism,2002
48413,Henan,Ruzhou City Protestant Central Church,34.152804,112.468632,1,Protestantism,1944
48414,Henan,Tani Protestant Church,34.66024,112.029518,1,Protestantism,1991
48415,Henan,Nandiwu Protestant Church,34.620358,111.889081,1,Protestantism,1994
48416,Henan,Changshui Mosque,34.344534,111.461005,5,Islam,1985
48417,Henan,Luoning County Islamic Association (Headquarters),34.381294,111.647397,5,Islam,1991
48418,Henan,Zhongyuan Mosque Management Committee,34.388324,111.619189,5,Islam,1958
48419,Henan,Xinghua Village Mosque,34.25914,111.437496,5,Islam,1975
48420,Henan,Wangfan Mosque Management Committee,34.381294,111.647397,5,Islam,1980
48421,Henan,Wangfan Women's Mosque Management Committee,34.382976,111.635635,5,Islam,1999
48422,Henan,Xinhua District Protestant Association (Headquarters),33.737684,113.293004,1,Protestantism,2000
48423,Henan,Jianxi Church,33.747996,113.251847,1,Protestantism,1990
48424,Henan,Xinhua Protestant Church,33.741571,113.287224,1,Protestantism,1990
48425,Henan,Zhaoyangguan Temple Management Committee,33.641356,113.043798,4,Daoism,1987
48426,Henan,Wangzhuang Protestant Church,33.756353,112.887633,1,Protestantism,1995
48427,Henan,Daluli Protestant Church,33.429232,113.505291,1,Protestantism,1983
48428,Henan,Fengxue Temple,34.202527,112.748326,3,Buddhism,1992
48429,Henan,Mawan Protestant Church,35.541376,114.26472,1,Protestantism,1966
48430,Henan,Qi County Protestant (Three-self) Association,35.60197,114.203412,1,Protestantism,1999
48431,Henan,Shangguan Protestant Church,35.613182,114.203614,1,Protestantism,1999
48432,Henan,Sanhai Protestant Church,35.612979,114.196732,1,Protestantism,1983
48433,Henan,Huazhuang Church,35.692338,114.232233,1,Protestantism,1979
48434,Henan,Gucheng Protestant Church,35.674207,114.261932,1,Protestantism,1993
48435,Henan,Yupo Church,35.695,114.219,1,Protestantism,1996
48436,Henan,Datun Protestant Church,35.692338,114.232233,1,Protestantism,2002
48437,Henan,Gao Village Protestant Church,35.695553,114.231511,1,Protestantism,1983
48438,Henan,Huangdui Protestant Church,35.545471,114.19613,1,Protestantism,1990
48439,Henan,Nanyang Protestant Church,35.583256,114.150805,1,Protestantism,1993
48440,Henan,Shantou Protestant Church,35.624506,114.123798,1,Protestantism,1997
48441,Henan,Qilibao Village Protestant Church,35.641292,114.207053,1,Protestantism,1982
48442,Henan,Dashiyan Village Protestant Church,35.665153,114.087121,1,Protestantism,1982
48443,Henan,Shangcao Village Protestant Church,35.714738,114.171229,1,Protestantism,1950
48444,Henan,Yuanbenmiao Village Protestant Church,35.721632,114.17613,1,Protestantism,1994
48445,Henan,Liulin Village Protestant Church,35.629,114.197,1,Protestantism,1993
48446,Henan,Shilaogong Village Protestant Church,35.629,114.197,1,Protestantism,1974
48447,Henan,Zaoyuan Church,35.571035,114.248243,1,Protestantism,1989
48448,Henan,Dache Protestant Church,35.597258,114.265262,1,Protestantism,1999
48449,Henan,Yuzhuang Village Protestant Church,35.619449,114.23795,1,Protestantism,1999
48450,Henan,Xigang Village Church,35.571035,114.248243,1,Protestantism,1981
48451,Henan,Fangzhai Village Church,35.623402,114.289408,1,Protestantism,1982
48452,Henan,Shimensong Catholic Church,35.995302,115.931653,2,Catholicism,1999
48453,Henan,Luohe City Catholic Church Headquarters,33.575249,114.038007,2,Catholicism,1921
48454,Henan,Wuyang County Protestant Church,33.438698,113.599371,1,Protestantism,1978
48455,Henan,Taiwei Church,33.628309,113.7637,1,Protestantism,1987
48456,Henan,Yuzhuang Protestant Church,33.596453,113.829436,1,Protestantism,1986
48457,Henan,Wuli Protestant Church,33.58832,113.838306,1,Protestantism,1986
48458,Henan,Wangzhai Protestant Church,33.608504,113.791978,1,Protestantism,1990
48459,Henan,Yanwan Protestant Church,33.596453,113.829436,1,Protestantism,1986
48460,Henan,Shouyizhang Protestant Church,33.628309,113.7637,1,Protestantism,1993
48461,Henan,Haiying Protestant Church,33.637217,113.72801,1,Protestantism,1990
48462,Henan,Taiwei Protestant Church,33.628309,113.7637,1,Protestantism,1987
48463,Henan,Kangzhuang Protestant Church,33.646418,113.682649,1,Protestantism,1983
48464,Henan,Wuzhuang Protestant Church,33.541618,113.616027,1,Protestantism,2000
48465,Henan,Houwang Protestant Church,33.669432,113.7012,1,Protestantism,1988
48466,Henan,Ximazhuang Protestant Church,33.668476,113.711853,1,Protestantism,1985
48467,Henan,Wenchangjie Protestant Church,33.619769,113.698601,1,Protestantism,1988
48468,Henan,Ludian Protestant Church,33.607105,113.734729,1,Protestantism,1990
48469,Henan,Xuzhuang Protestant Church,33.461335,113.538793,1,Protestantism,1999
48470,Henan,Baozhuang Protestant Church,33.596453,113.829436,1,Protestantism,1980
48471,Henan,Jiancheng Church,33.666856,113.62952,1,Protestantism,1986
48472,Henan,Liuzhuang Protestant Church,33.620277,113.783886,1,Protestantism,1995
48473,Henan,Yingli Church,33.445089,113.582779,1,Protestantism,1990
48474,Henan,Xiedian Church,33.456399,113.530501,1,Protestantism,1991
48475,Henan,Mengzhuang Protestant Church,33.456399,113.530501,1,Protestantism,1990
48476,Henan,Hanzhuang Protestant Church,33.662769,113.607979,1,Protestantism,1983
48477,Henan,Shanglihe Protestant Church,33.456399,113.530501,1,Protestantism,2003
48478,Henan,Xuedian Protestant Church,33.442214,113.685239,1,Protestantism,1990
48479,Henan,Wangzhuang Protestant Church,33.442214,113.685239,1,Protestantism,1983
48480,Henan,Shuiniuliu Protestant Church,33.442214,113.685239,1,Protestantism,2002
48481,Henan,Zhaosi Village Protestant Church,33.446663,113.76154,1,Protestantism,1984
48482,Henan,Xiaolizhuang Protestant Church,33.446663,113.76154,1,Protestantism,1990
48483,Henan,Huzhuang Protestant Church,33.54765,113.770979,1,Protestantism,1985
48484,Henan,Kongzhuang Protestant Church,33.516953,113.78472,1,Protestantism,1991
48485,Henan,Wangdukou Church,33.550414,113.790975,1,Protestantism,1990
48486,Henan,Jiujie Protestant Church,33.54765,113.770979,1,Protestantism,2003
48487,Henan,Xiaolizhuang Protestant Church,33.563145,113.62639,1,Protestantism,1983
48488,Henan,Fangmodian Protestant Church,33.606841,113.638579,1,Protestantism,1995
48489,Henan,Panzhuang First Protestant Church,33.692869,113.740743,1,Protestantism,1990
48490,Henan,Panzhuang Protestant Church,33.692869,113.740743,1,Protestantism,1984
48491,Henan,Guanzhaixi Protestant Church,33.565276,113.650173,1,Protestantism,1999
48492,Henan,Gouchen Village Protestant Church,33.446663,113.76154,1,Protestantism,2003
48493,Henan,Zhoumazhuang Protestant Church,33.541618,113.616027,1,Protestantism,1976
48494,Henan,Meizhuang Protestant Church,33.534328,113.59541,1,Protestantism,1997
48495,Henan,Huangliansizhang Protestant Church,33.555778,113.569952,1,Protestantism,1998
48496,Henan,Longxi Village Protestant Church,33.530824,113.576092,1,Protestantism,1986
48497,Henan,Shaodian Protestant Church,33.556846,113.603206,1,Protestantism,2003
48498,Henan,Guangguoyang Protestant Church,33.533043,113.713064,1,Protestantism,1990
48499,Henan,Ludian Protestant Church,33.505611,113.702718,1,Protestantism,1990
48500,Henan,Jiangxi Protestant Church,33.526654,113.668924,1,Protestantism,1985
48501,Henan,Dongbei Protestant Church,33.52555,113.670466,1,Protestantism,1983
48502,Henan,Lizhuang Protestant Church,33.434764,113.572477,1,Protestantism,1992
48503,Henan,Xijie Protestant Church,33.430964,113.592007,1,Protestantism,1995
48504,Henan,Wangzhuang Protestant Church,33.519959,113.770948,1,Protestantism,1983
48505,Henan,Jinhu Protestant Church,33.437877,113.609287,1,Protestantism,1989
48506,Henan,Yilihe Protestant Church,34.768098,111.753924,1,Protestantism,1999
48507,Henan,Lijiawa Protestant Church,34.767189,111.761803,1,Protestantism,1999
48508,Henan,Nanzhuang Protestant Church,34.794549,111.716899,1,Protestantism,1983
48509,Henan,Yongjiayuan Protestant Church,34.770484,111.689442,1,Protestantism,1983
48510,Henan,Yuchi Protestant Church,34.777729,111.719569,1,Protestantism,2000
48511,Henan,Xiduan Village Protestant Church,34.791884,111.691563,1,Protestantism,1993
48512,Henan,Meng Village Protestant Church,34.731155,111.805013,1,Protestantism,1996
48513,Henan,Yang Village Protestant Church,34.720046,111.728759,1,Protestantism,1996
48514,Henan,Nanzhuang Protestant Church,34.66252,111.781349,1,Protestantism,1993
48515,Henan,Yinghao Protestant Church,34.724928,111.674762,1,Protestantism,1983
48516,Henan,Xiguan Protestant Gospel Church,35.022598,111.874602,1,Protestantism,1983
48517,Henan,Chencun Protestant Church,34.805982,111.681218,1,Protestantism,1986
48518,Henan,Xiaonanzhuang Protestant Church,35.011012,111.870185,1,Protestantism,1995
48519,Henan,Hongtupo Protestant Church,34.860179,111.613385,1,Protestantism,1992
48520,Henan,Xiyang Protestant Church,34.78556,111.801394,1,Protestantism,1984
48521,Henan,Houjian Protestant Church,34.841986,111.820747,1,Protestantism,1998
48522,Henan,Tiantan Protestant Church,34.824582,111.814585,1,Protestantism,1988
48523,Henan,Zhanggou Protestant Church,34.820579,111.995718,1,Protestantism,1996
48524,Henan,Xi Village Protestant Church,34.666871,111.740426,1,Protestantism,1992
48525,Henan,Dahupo Protestant Church,34.636979,111.794718,1,Protestantism,1994
48526,Henan,Lijia Protestant Church,34.666871,111.740426,1,Protestantism,1983
48527,Henan,Liuyao Protestant Church,34.677769,111.713766,1,Protestantism,1993
48528,Henan,Xiyuan Protestant Church,34.666285,111.865226,1,Protestantism,1983
48529,Henan,Lusi Protestant Church,34.666285,111.865226,1,Protestantism,1997
48530,Henan,Ducungou Protestant Church,34.703736,111.860241,1,Protestantism,1995
48531,Henan,Ouchi Protestant Church,34.642082,111.817122,1,Protestantism,1996
48532,Henan,Duan Village Protestant Church,34.974923,111.833742,1,Protestantism,1983
48533,Henan,Silong Temple Protestant Church,34.95918,111.884787,1,Protestantism,1996
